lat,lon,swing
38.7569,-82.887200000000007,419
38.7619,-112.0775,446
38.7642,-87.6056,452
38.7658,-102.8031,435
38.7744,-84.9672,414
38.7756,-75.1389,377
38.7833,-120.0333,323
38.7833,-79.2833,387
38.7839,-117.1739,435
38.7842,-93.8008,449
38.7853,-76.9947,406
38.7872,-83.7972,426
38.7956,-105.2003,382
38.7978,-99.7231,451
38.7983,-84.173,421
38.8,-123.0175,316
38.8,-97.65,470
38.8008,-81.3583,409
38.8025,-78.5853,395
38.8067,-112.4367,470
38.8072,-79.7172,394
38.81,-104.6883,385
38.81,-94.2647,457
38.8128,-109.2997,522
38.8147,-90.5169,443
38.8161,-75.5761,394
38.8169,-92.2183,448
38.8172,-81.7119,414
38.8183,-106.6086,405
38.8203,-82.1822,415
38.8219,-102.3508,433
38.8247,-106.1275,385
38.8317,-94.8897,459
38.835,-91.1386,444
38.8417,-104.9742,333
38.8472,-91.9414,448
38.8483,-77.0342,407
38.85,-112,477
38.85,-94.7392,445
38.8519,-76.7683,401
38.8522,-115.6361,456
38.8522,-107.6236,457
38.8561,-80.3075,380
38.8586,-99.3358,461
38.8592,-96.1058,464
38.8611,-104.0939,393
38.8661,-90.1461,450
38.8672,-87.3083,452
38.8678,-115.0164,418
38.8681,-94.0353,453
38.87,-100.9628,444
38.8722,-78.8617,399
38.8725,-86.835,430
38.8739,-106.9769,442
38.8761,-98.8092,464
38.8767,-98.8089,465
38.8803,-94.3358,444
38.8822,-119.3511,421
38.8853,-79.8528,384
38.8867,-102.7233,433
38.8875,-94.7603,448
38.8883,-86.5708,424
38.8894,-86.5519,435
38.8961,-101.7514,443
38.8969,-78.4678,402
38.8983,-119.9947,345
38.8983,-75.425,393
38.9,-107.9333,446
38.9,-77.2664,371
38.9028,-107.8922,445
38.9031,-103.0192,426
38.9042,-78.1822,401
38.9072,-121.0839,334
38.9075,-105.4706,401
38.91,-81.0844,415
38.9111,-101.5853,419
38.9117,-101.1711,445
38.9128,-105.285,359
38.9133,-76.97,410
38.9136,-88.1183,454
38.9139,-111.4161,434
38.9161,-114.4022,416
38.9239,-122.5672,327
38.9267,-97.2128,467
38.9286,-90.4281,455
38.9331,-120.8008,348
38.9339,-80.8325,401
38.9344,-77.1022,412
38.9408,-95.3397,453
38.9408,-77.4636,412
38.9422,-92.32,453
38.9453,-78.7981,399
38.9503,-95.6639,462
38.9536,-74.9358,380
38.9539,-109.0528,450
38.9544,-88.9583,458
38.9547,-119.7758,400
38.9583,-95.2514,456
38.9594,-111.8547,458
38.9597,-94.3714,451
38.9617,-101.1664,454
38.9628,-81.2728,411
38.9664,-112.3278,465
38.9664,-93.4194,457
38.9667,-119.95,342
38.9667,-109.7167,492
38.9667,-98.4889,463
38.9689,-76.8042,403
38.9703,-89.0922,463
38.9708,-92.7603,465
38.9753,-76.3422,396
38.9783,-119.8914,355
38.9803,-80.22,397
38.9817,-81.5658,418
38.9822,-85.8989,437
38.9828,-77.4892,411
38.9833,-76.95,412
38.9833,-76.4667,388
38.9906,-110.1544,506
38.9917,-88.1828,459
38.9933,-105.8919,396
38.9936,-76.5075,405
38.9989,-79.1361,399
38.9992,-119.1575,426
39.0017,-85.5997,426
39.0028,-87.6225,451
39.0044,-80.4744,408
39.0056,-114.2206,419
39.006100000000004,-87.7769,441
39.0083,-95.2117,457
39.0117,-114.2089,424
39.0131,-79.4742,372
39.0172,-92.7558,454
39.0231,-79.9331,390
39.0294,-98.13,477
39.0297,-99.8831,461
39.0303,-76.9314,413
39.0372,-102.1675,428
39.0403,-116.1989,376
39.0422,-108.4664,479
39.0431,-84.6717,432
39.0439,-80.4725,412
39.0461,-78.9664,410
39.05,-79.4167,379
39.0536,-79.4483,399
39.0589,-101.2439,434
39.0614,-81.4022,410
39.0633,-117.4131,390
39.0636,-94.8958,444
39.0642,-77.8883,401
39.0647,-94.3861,454
39.0664,-100.2394,454
39.0725,-95.6261,455
39.0733,-93.7075,458
39.0744,-96.8983,462
39.0747,-119.1189,422
39.0753,-119.9411,330
39.08,-82.7078,425
39.0847,-76.9003,416
39.0858,-78.4442,405
39.0875,-111.1325,470
39.0878,-77.6928,408
39.0911,-120.9481,333
39.0936,-106.3514,364
39.0981,-79.4322,398
39.1008,-77.1486,406
39.1014,-108.7339,487
39.1019,-121.5678,366
39.1025,-107.8989,386
39.1025,-104.8675,386
39.1028,-96.6097,452
39.1031,-79.6658,404
39.1033,-84.4189,426
39.1039,-116.2036,398
39.1053,-90.3419,460
39.1078,-113.9533,467
39.1114,-82.9797,429
39.1131,-100.9447,446
39.1136,-108.3506,476
39.1139,-78.5811,403
39.1169,-84.6961,427
39.1172,-95.4097,459
39.1186,-88.6242,466
39.1208,-94.5969,460
39.1247,-97.7047,477
39.1258,-123.2008,319
39.1289,-103.8456,403
39.1306,-102.0258,430
39.1331,-87.6586,480
39.1333,-86.6167,432
39.1342,-108.54,498
39.1342,-93.2225,461
39.1353,-96.6778,462
39.1397,-88.1906,448
39.1439,-103.4897,408
39.1458,-121.5853,370
39.1461,-80.0411,395
39.1464,-119.7678,397
39.1467,-123.2103,309
39.1469,-82.2194,411
39.1483,-89.1022,465
39.15,-89.4833,468
39.1506,-90.7847,451
39.1547,-84.6233,441
39.1614,-87.2436,442
39.1619,-85.0517,429
39.1653,-108.7331,487
39.1661,-85.9228,443
39.1667,-76.6833,413
39.1678,-120.1428,344
39.1742,-86.5214,441
39.1756,-91.8861,460
39.1814,-84.2867,443
39.1828,-93.855,456
39.1833,-78.1167,412
39.1853,-106.8381,394
39.1875,-122.0269,352
39.1881,-78.1514,409
39.1894,-103.7158,412
39.1972,-96.5814,461
39.2,-107.3,405
39.2,-84.7,444
39.2036,-117.0892,421
39.2042,-121.0681,312
39.2047,-81.1572,411
39.2078,-111.0125,460
39.2142,-96.3703,454
39.2167,-76.0519,421
39.2189,-81.0486,415
39.2203,-105.2783,361
39.2219,-105.9936,364
39.2231,-106.8683,439
39.2292,-106.3169,374
39.2333,-83.6092,424
39.2367,-107.9797,470
39.2419,-95.2725,467
39.2422,-93.97,463
39.2425,-107.9631,444
39.2447,-102.2842,430
39.245,-99.3808,462
39.2453,-112.1067,475
39.2467,-121.0008,332
39.2475,-96.5994,462
39.2483,-74.8431,381
39.2494,-106.3714,374
39.2525,-77.2192,414
39.2553,-76.9286,409
39.2583,-111.6306,449
39.2583,-75.5167,393
39.2667,-77.2333,411
39.2683,-80.3522,419
39.2728,-79.3683,405
39.2739,-75.87,408
39.2764,-114.9911,421
39.2775,-120.7103,299
39.2775,-103.4958,407
39.2811,-81.5572,427
39.2814,-103.0614,420
39.2814,-76.6089,423
39.2833,-76.6167,419
39.2836,-86.7703,442
39.2872,-112.6519,504
39.2883,-89.8703,462
39.2911,-80.7694,402
39.2931,-118.0197,414
39.295,-102.8675,427
39.2953,-114.8467,436
39.2956,-80.2289,399
39.2972,-94.7306,459
39.3,-120.8333,327
39.3047,-102.6003,433
39.3061,-102.2608,437
39.3128,-119.6483,384
39.3136,-80.0297,392
39.3167,-91.4833,462
39.3183,-120.6392,345
39.3239,-120.2331,378
39.3256,-94.9189,463
39.3331,-120.173,379
39.3333,-76.8667,415
39.3375,-112.5858,498
39.3389,-78.7728,425
39.3419,-79.67,405
39.3428,-82.0964,418
39.3447,-91.1711,459
39.345,-81.4392,413
39.3475,-85.4892,451
39.35,-84.5833,454
39.3506,-76.6508,391
39.3533,-100.4397,447
39.3536,-88.5,467
39.3572,-115.3303,432
39.3575,-121.2011,339
39.3583,-111.5992,486
39.3592,-122.5178,343
39.3594,-93.4886,472
39.3617,-99.8278,458
39.3619,-123.1286,334
39.3619,-106.7422,435
39.3644,-84.5247,433
39.3667,-94.3294,455
39.3667,-75.0667,400
39.3669,-101.7,438
39.3672,-106.1897,361
39.3686,-101.4467,461
39.3722,-89.0242,466
39.3731,-90.9053,474
39.3739,-97.1275,475
39.3744,-83.0036,433
39.3756,-99.8297,463
39.3758,-112.3342,496
39.3792,-74.4242,352
39.381100000000004,-104.6292,382
39.3831,-74.8289,393
39.3833,-77.8833,408
39.3886,-120.0936,382
39.3903,-94.5553,458
39.3925,-101.0689,451
39.3933,-81.2192,415
39.3983,-77.7211,421
39.4019,-77.9844,420
39.4031,-99.4192,462
39.4039,-86.453,442
39.4047,-105.4767,376
39.4067,-88.7747,467
39.4089,-81.4328,420
39.4106,-104.9058,368
39.4133,-79.4,401
39.4136,-114.7733,424
39.4158,-89.4614,472
39.4161,-77.4389,423
39.4167,-118.7167,440
39.4194,-123.3425,266
39.4194,-92.4369,457
39.4203,-83.8217,438
39.4206,-79.005,443
39.4239,-85.0128,452
39.4247,-93.1331,455
39.4247,-92.8106,462
39.4286,-105.0703,365
39.4317,-120.2406,365
39.4344,-105.1208,382
39.4344,-77.3919,427
39.4411,-90.3789,462
39.4458,-88.5961,468
39.4467,-79.5469,387
39.4483,-98.9703,472
39.4494,-74.5672,394
39.45,-87.3,454
39.45,-77.1833,415
39.4519,-87.3089,453
39.4539,-120.6556,326
39.4572,-118.7811,420
39.4575,-98.1125,482
39.4578,-95.755,459
39.4608,-105.6786,382
39.4658,-77.9669,416
39.4667,-80.1333,412
39.4689,-119.0644,444
39.4689,-86.0408,454
39.4708,-87.4081,465
39.4717,-76.1697,405
39.4725,-88.3544,474
39.4761,-88.1653,459
39.4767,-98.9714,471
39.4781,-88.2803,466
39.4833,-111.0167,438
39.4833,-83.8167,444
39.4839,-119.7711,415
39.4872,-75.22,411
39.49,-121.6183,368
39.49,-105.0953,376
39.4931,-117.0675,409
39.4953,-80.9047,416
39.5,-76.3833,416
39.5008,-108.3794,469
39.5039,-98.315,471
39.506100000000004,-89.7689,467
39.5064,-78.3158,415
39.5092,-123.7567,110
39.5103,-79.14,416
39.5144,-104.7503,379
39.5169,-115.9622,435
39.5178,-121.5531,356
39.5181,-107.3172,473
39.5231,-122.3058,338
39.5253,-91.645,464
39.5264,-107.7264,502
39.5267,-111.5872,468
39.5283,-85.7914,454
39.5289,-104.6567,390
39.5325,-82.3936,424
39.5436,-80.4647,423
39.5447,-110.6861,497
39.5447,-107.7853,462
39.5461,-75.1644,416
39.5467,-83.4153,433
39.5475,-81.6283,431
39.55,-103.35,415
39.55,-86.1,456
39.5514,-97.6508,477
39.5517,-110.3853,462
39.5528,-110.3883,438
39.5536,-84.3189,442
39.5558,-119.7333,397
39.5592,-97.6697,478
39.5608,-111.8653,476
39.5608,-88.6067,470
39.5631,-121.1078,312
39.5633,-120.8239,377
39.5656,-74.2453,379
39.5678,-120.6228,352
39.5683,-119.7956,424
39.5703,-104.8489,391
39.5719,-103.2922,426
39.5736,-76.9883,423
39.5756,-95.1108,468
39.5781,-85.8033,448
39.5833,-120.3706,371
39.5833,-79.3667,417
39.5858,-122.5339,364
39.5878,-89.0158,475
39.5917,-75.7325,418
39.5936,-84.2264,437
39.5997,-111.2128,420
39.6014,-116.0056,462
39.6025,-74.3386,399
39.6039,-77.8358,421
39.6042,-85.4528,453
39.6092,-110.7547,491
39.6106,-82.9547,438
39.6167,-105.0167,369
39.6167,-83.9,427
39.6167,-79.9667,404
39.6186,-87.6672,467
39.6211,-105.0656,384
39.6222,-119.8833,399
39.6222,-90.8058,470
39.6261,-106.0353,390
39.6261,-104.8319,399
39.6308,-113.8858,489
39.6314,-89.8744,470
39.6319,-90.4572,474
39.635,-91.7231,468
39.6361,-91.2494,476
39.6381,-105.315,341
39.6394,-106.3539,444
39.6419,-78.7561,431
39.6428,-79.9164,405
39.6439,-86.8767,455
39.6442,-74.8072,412
39.645,-77.4681,417
39.6453,-77.4831,403
39.6464,-80.4064,414
39.65,-106.9167,465
39.6522,-81.8561,419
39.6553,-105.7089,342
39.6553,-102.6803,428
39.6558,-76.1756,432
39.6561,-105.5997,361
39.6567,-102.1192,440
39.66,-78.9358,415
39.6619,-99.1228,476
39.6633,-77.5828,432
39.6667,-80.8667,417
39.6678,-95.52,467
39.6694,-75.7514,421
39.6728,-75.6008,414
39.6772,-79.7719,394
39.6811,-77.2914,416
39.6828,-92.0467,467
39.6842,-111.2056,396
39.6911,-121.8211,351
39.6914,-119.29,425
39.6969,-78.1775,413
39.7033,-102.2939,438
39.7053,-105.69970000000001,375
39.7075,-86.2803,454
39.7078,-77.7297,429
39.7086,-116.0494,443
39.7122,-111.8319,476
39.7133,-90.2286,477
39.7156,-82.6072,444
39.7161,-81.4642,409
39.7164,-86.0678,456
39.7194,-76.8028,414
39.72,-105.2456,342
39.7233,-91.3719,469
39.7242,-96.1258,471
39.7267,-112.3069,488
39.7294,-105.0083,400
39.7333,-82.6333,450
39.7333,-82.2156,429
39.7333,-79.9167,432
39.7333,-77.4333,414
39.7347,-90.1978,464
39.7347,-84.6336,461
39.7358,-75.0953,411
39.7378,-90.7086,471
39.7394,-99.3186,478
39.7403,-104.1275,434
39.7411,-99.8361,459
39.7425,-94.0347,473
39.7433,-99.3158,484
39.7458,-122.19970000000001,349
39.7483,-111.4164,435
39.7489,-105.1206,380
39.7506,-92.5064,481
39.7536,-121.6239,343
39.7556,-103.4986,432
39.7556,-82.6572,437
39.7594,-87.2269,460
39.7633,-104.8694,405
39.7633,-84.1911,470
39.765,-93.0594,469
39.7675,-101.8067,442
39.7706,-77.0325,422
39.7736,-94.9233,463
39.7739,-75.5414,414
39.775,-105.1169,377
39.775,-93.5358,475
39.7764,-81.1117,419
39.7772,-98.7783,487
39.7808,-79.0411,414
39.7811,-97.8956,489
39.7833,-79.9167,426
39.7844,-101.3686,449
39.7858,-85.7611,461
39.7889,-98.2039,482
39.795,-88.29,484
39.7994,-79.3664,432
39.7997,-101.0422,464
39.7997,-79.1883,418
39.8,-76.9833,446
39.8,-76.05,429
39.805,-77.2292,425
39.8053,-120.4719,391
39.8056,-120.1858,396
39.8058,-90.8236,469
39.8089,-97.055,478
39.8114,-99.9386,474
39.8122,-95.3539,475
39.8144,-74.7883,410
39.8158,-123.2444,360
39.8167,-78.8333,436
39.8183,-100.5331,457
39.8183,-97.6375,470
39.8233,-93.5792,463
39.825,-86.2958,450
39.8253,-75.4283,426
39.8283,-95.0881,468
39.8289,-88.9506,472
39.8297,-105.2353,389
39.8328,-104.6575,421
39.8333,-76.3333,424
39.8344,-88.8656,468
39.8361,-89.625,462
39.8383,-96.6364,475
39.8386,-81.9167,418
39.84,-113.3978,503
39.8447,-89.6839,472
39.8508,-79.5833,397
39.8544,-84.8778,451
39.8569,-93.1497,478
39.8583,-77.4775,419
39.8592,-75.7861,413
39.8667,-93.1469,465
39.8667,-85.1833,445
39.8683,-75.2311,421
39.8717,-121.6108,351
39.8775,-98.3036,465
39.8778,-123.7275,273
39.8789,-106.3333,460
39.8833,-83.45,452
39.8914,-94.36,473
39.8942,-85.3953,455
39.8958,-105.3847,366
39.8958,-76.3947,429
39.8989,-105.0133,400
39.8997,-113.7128,471
39.9,-98.0256,471
39.9,-85.9833,453
39.9,-80.1667,417
39.9003,-116.5875,416
39.9006,-114.8861,460
39.9047,-82.92,448
39.9056,-80.755,426
39.9058,-91.4281,472
39.9061,-84.2186,450
39.9133,-93.9803,470
39.915,-79.7192,412
39.9167,-76.75,427
39.9181,-76.8742,424
39.9222,-81.4347,416
39.9233,-86.5983,459
39.9353,-77.6394,436
39.9356,-77.2578,434
39.9364,-105.3503,355
39.9367,-120.9475,401
39.9369,-91.1919,471
39.9425,-105.8172,424
39.943600000000004,-104.8361,420
39.9444,-81.8922,427
39.9467,-89.7597,455
39.9492,-74.8417,417
39.95,-111.95,504
39.95,-75.15,399
39.95,-74.2167,392
39.9508,-119.5986,402
39.9511,-74.9697,418
39.9575,-75.1728,431
39.9578,-111.7794,472
39.9614,-86.0586,467
39.9667,-83.8167,449
39.9708,-75.635,428
39.9708,-74.6828,405
39.9714,-91.887200000000007,467
39.9717,-120.0828,410
39.9808,-95.1464,475
39.9811,-87.8769,491
39.9847,-75.86,427
39.9914,-82.8808,444
39.9917,-81.185,431
39.9919,-105.2667,381
39.9961,-86.3542,464
40.0028,-86.8011,465
40.0136,-101.9408,440
40.0136,-78.3653,425
40.0167,-109.1833,557
40.0167,-81.5833,433
40.0228,-82.4625,441
40.0239,-107.4336,411
40.0261,-123.7931,321
40.0314,-97.9842,478
40.0328,-78.637200000000007,435
40.0331,-124.0728,108
40.0353,-105.5408,347
40.0358,-107.9058,470
40.0375,-106.2039,472
40.0378,-113.9886,442
40.0397,-88.2778,476
40.0489,-107.8853,478
40.05,-77.5167,443
40.05,-76.2742,427
40.0525,-101.5386,449
40.0528,-88.3728,472
40.0536,-95.4642,475
40.0567,-80.7283,430
40.0575,-106.3681,492
40.0583,-102.2189,437
40.0633,-114.615,451
40.0681,-118.5692,461
40.0739,-97.1669,477
40.0739,-87.5067,471
40.075,-76.0717,432
40.0781,-83.0781,444
40.0797,-111.6044,498
40.0803,-95.5919,484
40.0819,-75.0111,417
40.0825,-93.6086,483
40.0839,-88.2403,481
40.0875,-82.4128,447
40.0892,-99.2133,464
40.0894,-108.7717,541
40.0953,-98.945,462
40.0972,-92.5433,465
40.0978,-98.5197,487
40.0983,-75.4197,433
40.0986,-83.7822,459
40.1,-84.65,465
40.1,-78.95,408
40.1053,-112.435,456
40.1064,-91.0222,485
40.1117,-85.7164,457
40.1167,-83.4833,453
40.1167,-76.4333,433
40.1197,-75.3583,429
40.12,-75.5011,423
40.1203,-76.2944,429
40.1217,-96.1558,479
40.1236,-102.7217,449
40.1264,-82.9433,447
40.1306,-99.8278,467
40.131100000000004,-84.2342,450
40.1333,-79.4,414
40.1342,-109.6422,589
40.1347,-90.4792,473
40.1358,-74.955,421
40.1392,-87.6481,465
40.1433,-91.5158,473
40.1478,-80.7014,423
40.1514,-89.3381,477
40.1519,-122.2536,381
40.155,-103.1417,443
40.1561,-106.9092,431
40.1589,-105.0736,422
40.1592,-75.8856,416
40.1606,-113.3508,462
40.1636,-79.8694,425
40.1667,-103.2167,441
40.1667,-79.2667,423
40.1678,-110.395,499
40.1692,-79.1411,393
40.1703,-121.0883,402
40.1714,-84.9208,459
40.1739,-101.0611,454
40.175,-97.5903,480
40.1764,-80.6472,420
40.1789,-80.1889,426
40.1839,-112.9217,507
40.185,-105.8667,439
40.1906,-118.4767,452
40.193600000000004,-76.7633,438
40.1942,-110.0617,532
40.2,-75.15,417
40.2003,-79.1883,406
40.2022,-115.493,439
40.2058,-92.574700000000007,474
40.2064,-100.5914,452
40.2156,-79.4994,412
40.2167,-117.6833,477
40.2172,-76.8514,431
40.2233,-86.1086,465
40.2258,-77.1894,434
40.2272,-89.6947,482
40.2289,-105.5183,384
40.2306,-75.4353,418
40.2333,-100.8292,462
40.2342,-85.3936,464
40.2353,-96.0861,480
40.2383,-75.5572,422
40.2394,-94.6833,482
40.2403,-81.8711,431
40.2406,-107.0969,415
40.2411,-83.3669,459
40.2442,-108.9719,526
40.2444,-96.4983,476
40.2447,-108.9678,537
40.2458,-111.6508,486
40.2472,-93.7158,485
40.2486,-94.3308,491
40.2539,-88.7075,479
40.2539,-85.1483,463
40.2575,-94.0269,483
40.26,-103.8156,456
40.2636,-77.3639,429
40.265,-74.5642,417
40.2669,-105.8322,406
40.2686,-80.9981,435
40.2703,-112.0944,460
40.2706,-84.1506,459
40.2767,-111.7369,496
40.2769,-74.8158,419
40.2797,-74.0047,370
40.2817,-76.8703,439
40.2839,-87.1964,471
40.2842,-109.8611,558
40.2844,-108.605,495
40.2847,-100.1433,451
40.2872,-85.8453,465
40.2878,-109.9586,552
40.2964,-86.9028,472
40.2964,-78.3203,433
40.2986,-86.5067,462
40.2994,-96.75,489
40.3,-82.65,452
40.3,-79.3333,423
40.3031,-90.0656,495
40.3033,-121.2422,394
40.3119,-99.2903,471
40.3131,-88.1594,488
40.3142,-74.2511,407
40.3161,-111.6539,475
40.3161,-78.8339,424
40.3175,-83.0739,452
40.3217,-99.6525,467
40.33,-75.1225,423
40.3333,-78.9167,444
40.3333,-76.4667,431
40.3375,-112.6114,470
40.3392,-79.8603,428
40.3422,-75.4783,440
40.3436,-91.1125,485
40.345,-115.6206,438
40.3458,-121.6092,358
40.3458,-94.8342,484
40.3503,-92.9492,478
40.3533,-83.7747,454
40.3544,-96.1939,483
40.3547,-79.9217,425
40.3561,-110.2878,473
40.3575,-100.6608,454
40.3589,-75.3222,424
40.3597,-111.8972,480
40.3642,-109.345,548
40.3667,-81.7828,427
40.3667,-75.9667,431
40.3667,-74.9472,427
40.3675,-111.7339,465
40.3689,-105.5108,400
40.3706,-95.7469,488
40.3708,-81.7908,439
40.3761,-100.2228,452
40.3764,-80.6283,426
40.3767,-105.4858,369
40.3814,-78.0753,434
40.3844,-76.0339,438
40.3886,-81.3433,452
40.3914,-111.5767,456
40.3967,-91.375,482
40.3986,-93.5839,474
40.4022,-104.6992,441
40.4047,-111.5286,468
40.4122,-101.3611,444
40.4122,-86.9369,470
40.415,-102.6267,434
40.4167,-120.6631,427
40.4167,-82.5333,450
40.4169,-86.9058,487
40.4175,-84.9925,462
40.4178,-110.0511,489
40.4181,-101.5147,460
40.4256,-105.2103,396
40.4269,-75.9319,431
40.4292,-116.1197,465
40.4344,-95.3883,477
40.435,-105.085,405
40.4356,-85.2892,466
40.4378,-109.3045,573
40.4397,-82.3039,447
40.4422,-109.5144,528
40.4447,-111.7075,509
40.4506,-107.5894,492
40.4517,-99.3803,466
40.4528,-74.8081,427
40.4536,-88.5364,485
40.4547,-88.1417,484
40.4575,-92.1822,484
40.4583,-86.1758,479
40.4586,-79.4503,432
40.46,-76.8703,428
40.4633,-74.0056,406
40.4644,-111.7708,468
40.4661,-118.3047,462
40.4681,-78.7289,422
40.4719,-81.4236,424
40.4719,-74.4364,415
40.4725,-106.4475,436
40.4731,-88.3653,485
40.4742,-87.6564,478
40.475,-93.0031,485
40.475,-86.9919,472
40.4783,-77.1294,421
40.4831,-124.1036,128
40.4847,-80.2144,429
40.4861,-94.4139,478
40.4864,-123.9089,223
40.4864,-89.0864,490
40.4878,-111.8997,491
40.4878,-81.4317,449
40.4883,-106.8233,496
40.4897,-103.0822,442
40.4917,-111.4261,478
40.4928,-107.2547,504
40.495,-78.4667,437
40.4953,-107.5211,523
40.5,-80.0833,422
40.5003,-75.2044,420
40.5092,-106.0056,388
40.51,-101.62,454
40.51,-79.5458,430
40.5153,-78.0025,436
40.5156,-98.9514,471
40.5158,-108.0947,491
40.5175,-122.2986,388
40.5208,-101.655,452
40.5208,-98.0536,475
40.5228,-78.3694,437
40.5233,-101.0344,453
40.5261,-80.6275,433
40.5278,-112.2975,473
40.5314,-97.5964,463
40.535,-87.453,480
40.5411,-121.5767,337
40.5453,-111.5042,464
40.5453,-102.3411,426
40.5492,-88.949700000000007,485
40.55,-81.9167,442
40.5511,-75.9914,429
40.5514,-75.7222,430
40.5592,-115.6056,447
40.5603,-109.6642,472
40.5614,-86.3425,474
40.5631,-74.8831,431
40.5694,-84.5364,464
40.5711,-75.2686,413
40.5756,-105.0236,410
40.58,-85.6586,469
40.5831,-105.6319,385
40.5839,-90.9686,485
40.5864,-77.5692,438
40.5903,-116.475,478
40.5906,-111.6369,382
40.5914,-90.4642,484
40.5939,-73.9808,407
40.5969,-79.1183,422
40.6008,-111.5842,378
40.6019,-112.5075,495
40.6036,-74.4025,431
40.6044,-119.7475,449
40.6044,-98.4272,476
40.6089,-103.8461,435
40.6117,-122.5281,388
40.6117,-116.8917,480
40.6147,-105.1314,392
40.615,-86.6661,468
40.6153,-74.6531,424
40.6158,-105.2969,357
40.6161,-83.0636,461
40.6167,-83.1333,459
40.6194,-96.9469,476
40.6211,-91.3261,480
40.6211,-89.2414,483
40.6233,-93.9508,492
40.6239,-74.6694,423
40.6242,-111.7869,471
40.6278,-103.2083,451
40.6328,-73.6269,385
40.6331,-93.9019,479
40.635,-104.3267,441
40.6386,-73.762200000000007,395
40.6422,-97.5928,481
40.6458,-91.5639,489
40.6472,-98.3836,478
40.6483,-102.8594,440
40.6489,-83.6061,473
40.6492,-111.2847,450
40.6497,-116.3022,455
40.65,-80.3833,427
40.6508,-122.6067,377
40.6508,-75.4492,435
40.6514,-119.3564,450
40.6514,-78.555,440
40.655,-73.5053,391
40.6558,-97.2208,473
40.6564,-118.1631,442
40.6653,-86.955,476
40.6661,-96.1892,492
40.6669,-74.3231,414
40.6675,-89.6839,484
40.6683,-84.9305,470
40.6703,-111.5083,442
40.6742,-100.4936,458
40.6742,-94.7244,490
40.6764,-115.745,475
40.6825,-74.1694,424
40.6864,-100.0536,462
40.6944,-99.7008,448
40.6953,-96.8542,475
40.6961,-100.3997,454
40.6969,-75.2042,432
40.6986,-95.8867,480
40.7022,-105.7106,391
40.7042,-93.3697,484
40.7053,-94.2428,479
40.7064,-104.7833,432
40.7083,-84.0267,461
40.7086,-90.3628,487
40.7142,-122.4161,380
40.7167,-79.5,438
40.7178,-115.5231,446
40.7206,-114.0358,511
40.7222,-122.9331,418
40.7236,-112.1981,488
40.7236,-82.8,463
40.7244,-95.0192,488
40.7244,-93.6453,481
40.7247,-84.1294,462
40.7258,-99.0133,471
40.7264,-122.7947,404
40.7308,-91.9608,491
40.7328,-73.6183,402
40.7342,-73.4169,394
40.7364,-111.8172,465
40.7364,-92.8692,481
40.7394,-88.7108,483
40.7406,-123.2078,415
40.7436,-74.3539,426
40.7439,-74.4158,426
40.7442,-115.4855,432
40.7442,-106.2792,445
40.7453,-95.6422,484
40.7456,-99.59,458
40.7475,-85.1739,475
40.7478,-86.3878,474
40.7497,-111.7222,456
40.7514,-74.1567,425
40.7569,-88.1828,488
40.7592,-87.4353,479
40.7597,-92.4394,484
40.7667,-82.6167,450
40.7672,-95.38,491
40.7692,-80.8561,440
40.7708,-111.8964,466
40.7747,-91.1164,490
40.7781,-111.9694,494
40.7789,-73.9692,410
40.7794,-73.8803,413
40.7808,-115.1853,436
40.7831,-76.8617,444
40.7833,-91.1253,484
40.7833,-81.9167,445
40.7839,-108.8539,506
40.7869,-85.8208,468
40.7875,-74.7789,398
40.7908,-111.4078,469
40.7928,-87.7556,485
40.7933,-77.8672,433
40.7939,-73.1017,392
40.7967,-73.0014,398
40.8,-75.6167,428
40.8008,-108.9172,463
40.8067,-104.7553,420
40.8097,-124.1603,77
40.8128,-82.9694,466
40.8133,-113.2,516
40.8203,-82.5178,448
40.8206,-76.8642,437
40.8208,-76.4983,441
40.8217,-72.8689,387
40.8233,-96.7025,489
40.8236,-94.0475,486
40.825,-92.8925,486
40.8289,-115.7886,482
40.8292,-75.0836,427
40.8314,-74.2858,424
40.8333,-83.2833,468
40.8333,-82.35,453
40.8369,-73.8497,421
40.8397,-111.8314,463
40.8433,-101.2094,463
40.8436,-72.6322,378
40.8483,-96.565,482
40.8483,-84.93,474
40.8494,-84.5808,478
40.85,-79.9167,435
40.85,-74.0614,429
40.8508,-101.5428,465
40.8508,-96.7475,492
40.8533,-76.7892,443
40.8547,-111.8903,470
40.8556,-85.4981,476
40.8586,-97.9958,477
40.8592,-102.5167,461
40.86,-102.8031,437
40.8603,-115.7425,484
40.8619,-75.6428,433
40.8639,-96.1414,474
40.8667,-120.4333,419
40.8678,-97.5922,490
40.8728,-78.2161,439
40.8731,-81.8867,441
40.8764,-74.2831,426
40.8797,-114.9697,433
40.8803,-121.6547,413
40.8822,-91.0233,488
40.8839,-77.4744,464
40.8839,-73.3722,405
40.8853,-88.6389,482
40.8858,-74.2261,430
40.8992,-109.1789,477
40.8997,-109.1528,478
40.8997,-97.0908,488
40.9,-74.4,430
40.9017,-117.8081,459
40.9017,-77.2139,453
40.9033,-90.2892,483
40.9125,-89.0342,494
40.9139,-111.3983,461
40.915,-116.3175,456
40.9153,-97.5997,481
40.9167,-81.4333,445
40.9167,-78.0667,425
40.925,-79.2825,439
40.9314,-89.7797,484
40.9317,-121.5433,390
